0.4705	-339418
0.47075	-342043
0.471	-344677
0.47125	-347309
0.4715	-349957
0.47175	-352608
0.472	-355264
0.47225	-357934
0.4725	-360596
0.47275	-363263
0.473	-365943
0.47325	-368632
0.4735	-371318
0.47375	-374016
0.474	-376714
0.47425	-379415
0.4745	-382120
0.47475	-384832
0.475	-387543
0.47525	-390265
0.4755	-392985
0.47575	-395715
0.476	-398443
0.47625	-401178
0.4765	-403914
0.47675	-406655
0.477	-409403
0.47725	-412148
0.4775	-414901
0.47775	-417650
0.478	-420409
0.47825	-423169
0.4785	-425927
0.47875	-428698
0.479	-431459
0.47925	-434230
0.4795	-437000
0.47975	-439772
0.48	-442546
0.48025	-445325
0.4805	-448105
0.48075	-450887
0.481	-453662
0.48125	-456445
0.4815	-459233
0.48175	-462014
0.482	-464799
0.48225	-467580
0.4825	-470370
0.48275	-473157
0.483	-475949
0.48325	-478734
0.4835	-481520
0.48375	-484309
0.484	-487096
0.48425	-489882
0.4845	-492672
0.48475	-495456
0.485	-498245
0.48525	-501030
0.4855	-503813
0.48575	-506591
0.486	-509375
0.48625	-512157
0.4865	-514936
0.48675	-517716
0.487	-520495
0.48725	-523271
0.4875	-526044
0.48775	-528813
0.488	-531587
0.48825	-534354
0.4885	-537118
0.48875	-539878
0.489	-542638
0.48925	-545396
0.4895	-548155
0.48975	-550903
0.49	-553655
0.49025	-556394
0.4905	-559136
0.49075	-561880
0.491	-564615
0.49125	-567349
0.4915	-570075
0.49175	-572801
0.492	-575522
0.49225	-578235
0.4925	-580952
0.49275	-583656
0.493	-586362
0.49325	-589064
0.4935	-591758
0.49375	-594449
0.494	-597138
0.49425	-599814
0.4945	-602491
0.49475	-605162
0.495	-607826
0.49525	-610488
0.4955	-613141
0.49575	-615795
0.496	-618438
0.49625	-621077
0.4965	-623704
0.49675	-626336
0.497	-628953
0.49725	-631566
0.4975	-634175
0.49775	-636777
0.498	-639373
0.49825	-641964
0.4985	-644544
0.49875	-647122
0.499	-649692
0.49925	-652251
0.4995	-654808
0.49975	-657353
0.50025	-662427
0.5005	-664955
0.50075	-667472
0.501	-669987
0.50125	-672491
0.5015	-674985
0.50175	-677472
0.502	-679953
0.50225	-682426
0.5025	-684889
0.50275	-687349
0.503	-689795
0.50325	-692234
0.5035	-694668
0.50375	-697092
0.504	-699504
0.50425	-701912
0.5045	-704312
0.50475	-706700
0.505	-709078
0.50525	-711451
0.5055	-713815
0.50575	-716168
0.506	-718513
0.50625	-720848
0.5065	-723173
0.50675	-725489
0.507	-727798
0.50725	-730093
0.5075	-732384
0.50775	-734663
0.508	-736936
0.50825	-739194
0.5085	-741443
0.50875	-743685
0.509	-745914
0.50925	-748136
0.5095	-750347
0.50975	-752550
0.51	-754739
0.51025	-756920
0.5105	-759092
0.51075	-761252
0.511	-763403
0.51125	-765543
0.5115	-767672
0.51175	-769792
0.512	-771904
0.51225	-774001
0.5125	-776095
0.51275	-778168
0.513	-780234
0.51325	-782293
0.5135	-784337
0.51375	-786373
0.514	-788398
0.51425	-790410
0.5145	-792416
0.51475	-794408
0.515	-796388
0.51525	-798359
0.5155	-800319
0.51575	-802270
0.516	-804206
0.51625	-806133
0.5165	-808049
0.51675	-809955
0.517	-811846
0.51725	-813730
0.5175	-815599
0.51775	-817461
0.518	-819310
0.51825	-821149
0.5185	-822977
0.51875	-824791
0.519	-826599
0.51925	-828392
0.5195	-830173
0.51975	-831944
0.52	-833706
0.52025	-835452
0.5205	-837191
0.52075	-838916
0.521	-840629
0.52125	-842337
0.5215	-844025
0.52175	-845706
0.522	-847374
0.52225	-849036
0.5225	-850676
0.52275	-852317
0.523	-853938
0.52325	-855552
0.5235	-857152
0.52375	-858745
0.524	-860322
0.52425	-861891
0.5245	-863447
0.52475	-864992
0.525	-866528
0.52525	-868046
0.5255	-869558
0.52575	-871059
0.526	-872549
0.52625	-874025
0.5265	-875491
0.52675	-876946
0.527	-878389
0.52725	-879823
0.5275	-881244
0.52775	-882654
0.528	-884052
0.52825	-885441
0.5285	-886818
0.52875	-888184
0.529	-889539
0.52925	-890884
0.5295	-892216
0.52975	-893537
0.53	-894846
0.53025	-896149
0.5305	-897436
0.53075	-898713
0.531	-899981
0.53125	-901239
0.5315	-902483
0.53175	-903717
0.532	-904941
0.53225	-906158
0.5325	-907355
0.53275	-908551
0.533	-909731
0.53325	-910902
0.5335	-912063
0.53375	-913212
0.534	-914354
0.53425	-915481
0.5345	-916599
0.53475	-917707
0.535	-918805
0.53525	-919891
0.5355	-920970
0.53575	-922037
0.536	-923096
0.53625	-924141
0.5365	-925176
0.53675	-926203
0.537	-927220
0.53725	-928225
0.5375	-929232
0.53775	-930206
0.538	-931187
0.53825	-932154
0.5385	-933110
0.53875	-934060
0.539	-934997
0.53925	-935924
0.5395	-936840
0.53975	-937750
0.54	-938651
0.54025	-939539
0.5405	-940419
0.54075	-941293
0.541	-942155
0.54125	-943007
0.5415	-943851
0.54175	-944689
0.542	-945510
0.54225	-946324
0.5425	-947136
0.54275	-947932
0.543	-948722
0.54325	-949506
0.5435	-950277
0.54375	-951041
0.544	-951796
0.54425	-952540
0.5445	-953279
0.54475	-954009
0.545	-954726
0.54525	-955440
0.5455	-956144
0.54575	-956836
0.546	-957524
0.54625	-958205
0.5465	-958876
0.54675	-959538
0.547	-960194
0.54725	-960840
0.5475	-961480
0.54775	-962111
0.548	-962736
0.54825	-963350
0.5485	-963957
0.54875	-964558
0.549	-965147
0.54925	-965735
0.5495	-966311
0.54975	-966880
0.55	-967456
0.55025	-967996
0.5505	-968550
0.55075	-969091
0.551	-969625
0.55125	-970152
0.5515	-970671
0.55175	-971186
0.552	-971696
0.55225	-972191
0.5525	-972683
0.55275	-973171
0.553	-973649
0.55325	-974123
0.5535	-974586
0.55375	-975048
0.554	-975500
0.55425	-975946
0.5545	-976388
0.55475	-976822
0.555	-977245
0.55525	-977670
0.5555	-978089
0.55575	-978494
0.556	-978902
0.55625	-979293
0.5565	-979691
0.55675	-980069
0.557	-980451
0.55725	-980826
0.5575	-981198
0.55775	-981562
0.558	-981917
0.55825	-982266
0.5585	-982609
0.55875	-982946
0.559	-983282
0.55925	-983614
0.5595	-983942
0.55975	-984267
0.56	-984592
0.56025	-984882
0.5605	-985189
0.56075	-985490
0.561	-985792
0.56125	-986080
0.5615	-986368
0.56175	-986640
0.562	-986913
0.56225	-987188
0.5625	-987440
0.56275	-987720
0.563	-987981
0.56325	-988232
0.5635	-988476
0.56375	-988733
0.564	-988969
0.56425	-989201
0.5645	-989438
0.56475	-989664
0.565	-989886
0.56525	-990098
0.5655	-990309
0.56575	-990531
0.566	-990725
0.56625	-990941
0.5665	-991127
0.56675	-991330
0.567	-991525
0.56725	-991707
0.5675	-991886
0.56775	-992072
0.568	-992258
0.56825	-992430
0.5685	-992598
0.56875	-992755
0.569	-992915
0.56925	-993080
0.5695	-993245
0.56975	-993393
0.57	-993544
0.57025	-993695
0.5705	-993851
0.57075	-993971
0.571	-994113
0.57125	-994249
0.5715	-994394
0.57175	-994495
0.572	-994622
0.57225	-994749
0.5725	-994865
0.57275	-994991
0.573	-995092
0.57325	-995202
0.5735	-995327
0.57375	-995434
0.574	-995557
0.57425	-995670
0.5745	-995745
0.57475	-995833
0.575	-995925
0.57525	-996004
0.5755	-996083
0.57575	-996174
0.576	-996266
0.57625	-996325
0.5765	-996437
0.57675	-996474
0.577	-996581
0.57725	-996632
0.5775	-996708
0.57775	-996744
0.578	-996807
0.57825	-996849
0.5785	-996902
0.57875	-996977
0.579	-997037
0.57925	-997073
0.5795	-997157
